t,q0,q1,q2,q3,q4,q5,eig0,eig1,eig2,eig3,eig4,eig5,vcmd0,vcmd1,vcmd2,vcmd3,vcmd4,vcmd5,vreal0,vreal1,vreal2,vreal3,vreal4,vreal5
251.972,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.024,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.074,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.125,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.177,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.228,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.278,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.329,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.380,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.431,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.481,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.532,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.583,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.634,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.685,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.736,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.786,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.836,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.888,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
252.939,-0.20259,-1.15898,2.00162,-2.27013,-1.77021,-0.06671,0.11904,0.19505,0.26755,1.00783,2.24743,3.79047,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00610,0.04290,0.00311,0.00041,-0.00266,-0.00322
252.990,-0.20284,-1.15896,2.00157,-2.27013,-1.77024,-0.06695,0.11903,0.19506,0.26756,1.00783,2.24745,3.79053,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00609,0.04291,0.00311,0.00041,-0.00266,-0.00321
253.041,-0.20382,-1.15889,2.00135,-2.27012,-1.77039,-0.06787,0.11903,0.19511,0.26760,1.00783,2.24749,3.79073,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00608,0.04293,0.00311,0.00040,-0.00266,-0.00321
253.093,-0.20552,-1.15877,2.00097,-2.27011,-1.77065,-0.06949,0.11902,0.19519,0.26767,1.00783,2.24758,3.79110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.144,-0.20792,-1.15858,2.00042,-2.27009,-1.77101,-0.07176,0.11901,0.19531,0.26778,1.00783,2.24771,3.79161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.195,-0.20976,-1.15844,1.99999,-2.27007,-1.77129,-0.07351,0.11900,0.19540,0.26785,1.00783,2.24781,3.79201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.245,-0.21130,-1.15832,1.99963,-2.27005,-1.77152,-0.07497,0.11899,0.19548,0.26792,1.00783,2.24789,3.79235,0.00000,0.00000,0.05000,0.00000,0.00000,0.00000,0.00267,0.00312,0.03263,0.00154,0.00831,0.00214
253.297,-0.21203,-1.15826,1.99946,-2.27004,-1.77163,-0.07566,0.11898,0.19552,0.26795,1.00784,2.24794,3.79251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.348,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.399,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.450,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.500,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.551,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.602,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.653,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.704,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.755,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.806,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.857,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.908,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
253.959,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.010,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.061,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.112,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.163,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.214,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.265,-0.21226,-1.15824,1.99940,-2.27004,-1.77166,-0.07588,0.11898,0.19553,0.26796,1.00784,2.24795,3.79256,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02794,0.00594,-0.00268,0.00006,0.00572,0.00301
254.316,-0.21226,-1.15814,1.99927,-2.27001,-1.77166,-0.07588,0.11898,0.19556,0.26799,1.00784,2.24802,3.79264,-0.05000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02794,0.00594,-0.00268,0.00006,0.00572,0.00301
254.367,-0.21226,-1.15756,1.99845,-2.26987,-1.77165,-0.07593,0.11900,0.19572,0.26816,1.00784,2.24845,3.79314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.418,-0.21226,-1.15672,1.99725,-2.26966,-1.77163,-0.07600,0.11902,0.19596,0.26839,1.00784,2.24908,3.79387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.469,-0.21225,-1.15506,1.99490,-2.26924,-1.77160,-0.07614,0.11906,0.19644,0.26887,1.00784,2.25032,3.79530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.520,-0.21225,-1.15400,1.99340,-2.26897,-1.77158,-0.07623,0.11908,0.19674,0.26917,1.00785,2.25111,3.79621,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.572,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25133,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.622,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.673,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.725,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.776,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.827,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.878,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.928,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
254.979,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.030,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.081,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.132,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.183,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.234,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.285,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.336,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.386,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.437,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.488,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.539,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.589,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.640,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.691,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.741,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.792,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.844,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.894,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.945,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
255.995,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.046,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.097,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.148,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.199,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.249,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.300,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.351,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.401,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.452,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.504,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.555,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.606,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.656,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.708,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.758,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.809,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.860,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.911,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
256.962,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.013,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.064,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.115,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.166,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.217,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.267,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.319,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.370,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
